imageX,imageY,RGB Pixel Code,Color
0,0,"(1,1,1)","Black (0,0,0)"
0,1,"(1,1,1)","Black (0,0,0)"
0,2,"(1,1,1)","Black (0,0,0)"
0,3,"(1,1,1)","Black (0,0,0)"
0,4,"(1,1,1)","Black (0,0,0)"
0,5,"(1,1,1)","Black (0,0,0)"
0,6,"(1,1,1)","Black (0,0,0)"
0,7,"(1,1,1)","Black (0,0,0)"
0,8,"(1,1,1)","Black (0,0,0)"
0,9,"(1,1,1)","Black (0,0,0)"
0,10,"(1,1,1)","Black (0,0,0)"
0,11,"(1,1,1)","Black (0,0,0)"
0,12,"(1,1,1)","Black (0,0,0)"
0,13,"(1,1,1)","Black (0,0,0)"
0,14,"(1,1,1)","Black (0,0,0)"
0,15,"(1,1,1)","Black (0,0,0)"
0,16,"(1,1,1)","Black (0,0,0)"
0,17,"(4,4,4)","Black (0,0,0)"
0,18,"(4,4,4)","Black (0,0,0)"
0,19,"(1,1,1)","Black (0,0,0)"
0,20,"(0,0,0)","Black (0,0,0)"
0,21,"(0,0,0)","Black (0,0,0)"
0,22,"(3,3,3)","Black (0,0,0)"
0,23,"(5,5,5)","Black (0,0,0)"
0,24,"(3,3,3)","Black (0,0,0)"
0,25,"(3,3,3)","Black (0,0,0)"
0,26,"(2,2,2)","Black (0,0,0)"
0,27,"(2,2,2)","Black (0,0,0)"
0,28,"(1,1,1)","Black (0,0,0)"
0,29,"(1,1,1)","Black (0,0,0)"
0,30,"(2,2,2)","Black (0,0,0)"
0,31,"(2,2,2)","Black (0,0,0)"
0,32,"(1,1,1)","Black (0,0,0)"
0,33,"(1,1,1)","Black (0,0,0)"
0,34,"(1,1,1)","Black (0,0,0)"
0,35,"(1,1,1)","Black (0,0,0)"
0,36,"(1,1,1)","Black (0,0,0)"
0,37,"(1,1,1)","Black (0,0,0)"
0,38,"(1,1,1)","Black (0,0,0)"
0,39,"(1,1,1)","Black (0,0,0)"
0,40,"(1,1,1)","Black (0,0,0)"
0,41,"(1,1,1)","Black (0,0,0)"
0,42,"(1,1,1)","Black (0,0,0)"
0,43,"(1,1,1)","Black (0,0,0)"
0,44,"(1,1,1)","Black (0,0,0)"
0,45,"(1,1,1)","Black (0,0,0)"
0,46,"(1,1,1)","Black (0,0,0)"
0,47,"(1,1,1)","Black (0,0,0)"
0,48,"(1,1,3)","Black (0,0,0)"
0,49,"(1,1,3)","Black (0,0,0)"
0,50,"(1,1,1)","Black (0,0,0)"
0,51,"(1,1,1)","Black (0,0,0)"
0,52,"(1,1,1)","Black (0,0,0)"
0,53,"(1,1,1)","Black (0,0,0)"
0,54,"(1,1,0)","Black (0,0,0)"
0,55,"(1,1,0)","Black (0,0,0)"
0,56,"(1,2,0)","Black (0,0,0)"
0,57,"(1,2,0)","Black (0,0,0)"
0,58,"(1,2,0)","Black (0,0,0)"
0,59,"(1,2,0)","Black (0,0,0)"
0,60,"(1,2,0)","Black (0,0,0)"
0,61,"(2,3,0)","Black (0,0,0)"
0,62,"(2,3,0)","Black (0,0,0)"
0,63,"(0,4,0)","Black (0,0,0)"
0,64,"(0,5,0)","Black (0,0,0)"
0,65,"(0,6,0)","Black (0,0,0)"
0,66,"(0,4,3)","Black (0,0,0)"
0,67,"(0,4,3)","Black (0,0,0)"
0,68,"(0,1,6)","Black (0,0,0)"
0,69,"(0,2,5)","Black (0,0,0)"
0,70,"(0,2,5)","Black (0,0,0)"
0,71,"(0,4,1)","Black (0,0,0)"
0,72,"(0,6,0)","Black (0,0,0)"
0,73,"(0,8,0)","Black (0,0,0)"
0,74,"(0,8,0)","Black (0,0,0)"
0,75,"(0,9,1)","Black (0,0,0)"
0,76,"(0,8,5)","Black (0,0,0)"
0,77,"(0,5,7)","Black (0,0,0)"
0,78,"(0,2,11)","Black (0,0,0)"
0,79,"(0,2,8)","Black (0,0,0)"
0,80,"(0,6,1)","Black (0,0,0)"
0,81,"(0,5,0)","Black (0,0,0)"
0,82,"(8,0,0)","Black (0,0,0)"
0,83,"(14,0,0)","Smoky Black (16,12,8)"
0,84,"(16,0,0)","Smoky Black (16,12,8)"
0,85,"(14,0,0)","Smoky Black (16,12,8)"
0,86,"(9,0,0)","Black (0,0,0)"
0,87,"(7,0,0)","Black (0,0,0)"
0,88,"(6,1,0)","Black (0,0,0)"
0,89,"(3,2,0)","Black (0,0,0)"
0,90,"(0,5,0)","Black (0,0,0)"
0,91,"(0,6,0)","Black (0,0,0)"
0,92,"(0,7,0)","Black (0,0,0)"
0,93,"(0,4,0)","Black (0,0,0)"
0,94,"(10,0,0)","Black (0,0,0)"
0,95,"(12,0,0)","Black (0,0,0)"
0,96,"(5,0,1)","Black (0,0,0)"
0,97,"(1,1,1)","Black (0,0,0)"
0,98,"(1,1,1)","Black (0,0,0)"
0,99,"(1,1,1)","Black (0,0,0)"
0,100,"(1,1,1)","Black (0,0,0)"
0,101,"(1,1,1)","Black (0,0,0)"
0,102,"(1,1,1)","Black (0,0,0)"
0,103,"(1,1,1)","Black (0,0,0)"
0,104,"(1,1,1)","Black (0,0,0)"
0,105,"(1,1,1)","Black (0,0,0)"
0,106,"(1,1,1)","Black (0,0,0)"
0,107,"(1,1,1)","Black (0,0,0)"
0,108,"(1,1,1)","Black (0,0,0)"
0,109,"(1,1,1)","Black (0,0,0)"
0,110,"(1,1,1)","Black (0,0,0)"
0,111,"(1,1,1)","Black (0,0,0)"
0,112,"(1,1,1)","Black (0,0,0)"
0,113,"(1,1,1)","Black (0,0,0)"
0,114,"(1,1,1)","Black (0,0,0)"
0,115,"(1,1,1)","Black (0,0,0)"
0,116,"(1,1,1)","Black (0,0,0)"
0,117,"(1,1,1)","Black (0,0,0)"
0,118,"(1,1,1)","Black (0,0,0)"
0,119,"(1,1,1)","Black (0,0,0)"
0,120,"(1,1,1)","Black (0,0,0)"
0,121,"(1,1,1)","Black (0,0,0)"
0,122,"(1,1,1)","Black (0,0,0)"
0,123,"(1,1,1)","Black (0,0,0)"
0,124,"(1,1,1)","Black (0,0,0)"
0,125,"(1,1,1)","Black (0,0,0)"
0,126,"(1,1,1)","Black (0,0,0)"
0,127,"(1,1,1)","Black (0,0,0)"
0,128,"(1,1,1)","Black (0,0,0)"
0,129,"(1,1,1)","Black (0,0,0)"
0,130,"(1,1,1)","Black (0,0,0)"
0,131,"(1,1,1)","Black (0,0,0)"
0,132,"(1,1,1)","Black (0,0,0)"
0,133,"(1,1,1)","Black (0,0,0)"
0,134,"(1,1,1)","Black (0,0,0)"
0,135,"(1,1,1)","Black (0,0,0)"
0,136,"(2,2,2)","Black (0,0,0)"
0,137,"(1,1,1)","Black (0,0,0)"
0,138,"(1,1,1)","Black (0,0,0)"
0,139,"(1,1,1)","Black (0,0,0)"
0,140,"(0,0,0)","Black (0,0,0)"
0,141,"(0,0,0)","Black (0,0,0)"
0,142,"(0,0,0)","Black (0,0,0)"
0,143,"(0,0,0)","Black (0,0,0)"
0,144,"(3,3,3)","Black (0,0,0)"
0,145,"(0,0,0)","Black (0,0,0)"
0,146,"(1,1,1)","Black (0,0,0)"
0,147,"(6,6,6)","Black (0,0,0)"
0,148,"(7,7,7)","Black (0,0,0)"
0,149,"(1,1,1)","Black (0,0,0)"
0,150,"(0,0,0)","Black (0,0,0)"
0,151,"(0,0,0)","Black (0,0,0)"
0,152,"(1,1,1)","Black (0,0,0)"
0,153,"(1,1,1)","Black (0,0,0)"
0,154,"(1,1,1)","Black (0,0,0)"
0,155,"(1,1,1)","Black (0,0,0)"
0,156,"(1,1,1)","Black (0,0,0)"
0,157,"(1,1,1)","Black (0,0,0)"
0,158,"(1,1,1)","Black (0,0,0)"
0,159,"(1,1,1)","Black (0,0,0)"
0,160,"(1,1,1)","Black (0,0,0)"
0,161,"(1,1,1)","Black (0,0,0)"
0,162,"(1,1,1)","Black (0,0,0)"
0,163,"(1,1,1)","Black (0,0,0)"
0,164,"(1,1,1)","Black (0,0,0)"
0,165,"(1,1,1)","Black (0,0,0)"
0,166,"(1,1,1)","Black (0,0,0)"
0,167,"(1,1,1)","Black (0,0,0)"
0,168,"(1,1,1)","Black (0,0,0)"
0,169,"(1,1,1)","Black (0,0,0)"
0,170,"(1,1,1)","Black (0,0,0)"
0,171,"(1,1,1)","Black (0,0,0)"
0,172,"(1,1,1)","Black (0,0,0)"
0,173,"(1,1,1)","Black (0,0,0)"
0,174,"(1,1,1)","Black (0,0,0)"
0,175,"(1,1,1)","Black (0,0,0)"
0,176,"(1,1,1)","Black (0,0,0)"
0,177,"(1,1,1)","Black (0,0,0)"
0,178,"(1,1,1)","Black (0,0,0)"
0,179,"(1,1,1)","Black (0,0,0)"
0,180,"(1,1,1)","Black (0,0,0)"
0,181,"(1,1,1)","Black (0,0,0)"
0,182,"(1,1,1)","Black (0,0,0)"
0,183,"(1,1,1)","Black (0,0,0)"
0,184,"(1,1,1)","Black (0,0,0)"
0,185,"(1,1,1)","Black (0,0,0)"
0,186,"(1,1,1)","Black (0,0,0)"
0,187,"(1,1,1)","Black (0,0,0)"
0,188,"(1,1,1)","Black (0,0,0)"
0,189,"(1,1,1)","Black (0,0,0)"
0,190,"(1,1,1)","Black (0,0,0)"
0,191,"(1,1,1)","Black (0,0,0)"
0,192,"(0,0,0)","Black (0,0,0)"
0,193,"(0,0,0)","Black (0,0,0)"
0,194,"(0,0,0)","Black (0,0,0)"
0,195,"(0,0,0)","Black (0,0,0)"
0,196,"(0,0,0)","Black (0,0,0)"
0,197,"(0,0,0)","Black (0,0,0)"
0,198,"(0,0,0)","Black (0,0,0)"
0,199,"(0,0,0)","Black (0,0,0)"
0,200,"(1,1,1)","Black (0,0,0)"
0,201,"(1,1,1)","Black (0,0,0)"
0,202,"(1,1,1)","Black (0,0,0)"
0,203,"(1,1,1)","Black (0,0,0)"
0,204,"(1,1,1)","Black (0,0,0)"
0,205,"(1,1,1)","Black (0,0,0)"
0,206,"(1,1,1)","Black (0,0,0)"
0,207,"(1,1,1)","Black (0,0,0)"
0,208,"(1,1,1)","Black (0,0,0)"
0,209,"(1,1,1)","Black (0,0,0)"
0,210,"(1,1,1)","Black (0,0,0)"
0,211,"(1,1,1)","Black (0,0,0)"
0,212,"(1,1,1)","Black (0,0,0)"
0,213,"(1,1,1)","Black (0,0,0)"
0,214,"(1,1,1)","Black (0,0,0)"
0,215,"(1,1,1)","Black (0,0,0)"
1,0,"(1,1,1)","Black (0,0,0)"
1,1,"(1,1,1)","Black (0,0,0)"
1,2,"(1,1,1)","Black (0,0,0)"
1,3,"(1,1,1)","Black (0,0,0)"
1,4,"(1,1,1)","Black (0,0,0)"
1,5,"(1,1,1)","Black (0,0,0)"
1,6,"(1,1,1)","Black (0,0,0)"
1,7,"(1,1,1)","Black (0,0,0)"
1,8,"(1,1,1)","Black (0,0,0)"
1,9,"(1,1,1)","Black (0,0,0)"
1,10,"(1,1,1)","Black (0,0,0)"
1,11,"(1,1,1)","Black (0,0,0)"
1,12,"(1,1,1)","Black (0,0,0)"
1,13,"(1,1,1)","Black (0,0,0)"
1,14,"(1,1,1)","Black (0,0,0)"
1,15,"(1,1,1)","Black (0,0,0)"
1,16,"(0,0,0)","Black (0,0,0)"
1,17,"(1,1,1)","Black (0,0,0)"
1,18,"(1,1,1)","Black (0,0,0)"
1,19,"(0,0,0)","Black (0,0,0)"
1,20,"(0,0,0)","Black (0,0,0)"
1,21,"(0,0,0)","Black (0,0,0)"
1,22,"(2,2,2)","Black (0,0,0)"
1,23,"(3,3,3)","Black (0,0,0)"
1,24,"(2,2,2)","Black (0,0,0)"
1,25,"(2,2,2)","Black (0,0,0)"
1,26,"(2,2,2)","Black (0,0,0)"
1,27,"(2,2,2)","Black (0,0,0)"
1,28,"(2,2,2)","Black (0,0,0)"
1,29,"(1,1,1)","Black (0,0,0)"
1,30,"(1,1,1)","Black (0,0,0)"
1,31,"(1,1,1)","Black (0,0,0)"
1,32,"(1,1,1)","Black (0,0,0)"
1,33,"(1,1,1)","Black (0,0,0)"
1,34,"(1,1,1)","Black (0,0,0)"
1,35,"(1,1,1)","Black (0,0,0)"
1,36,"(1,1,1)","Black (0,0,0)"
1,37,"(1,1,1)","Black (0,0,0)"
1,38,"(1,1,1)","Black (0,0,0)"
1,39,"(1,1,1)","Black (0,0,0)"
1,40,"(1,1,1)","Black (0,0,0)"
1,41,"(1,1,1)","Black (0,0,0)"
1,42,"(1,1,1)","Black (0,0,0)"
1,43,"(1,1,1)","Black (0,0,0)"
1,44,"(1,1,1)","Black (0,0,0)"
1,45,"(1,1,1)","Black (0,0,0)"
1,46,"(1,1,1)","Black (0,0,0)"
1,47,"(1,1,1)","Black (0,0,0)"
1,48,"(1,1,3)","Black (0,0,0)"
1,49,"(1,1,3)","Black (0,0,0)"
1,50,"(1,1,1)","Black (0,0,0)"
1,51,"(1,1,1)","Black (0,0,0)"
1,52,"(1,1,1)","Black (0,0,0)"
1,53,"(1,1,1)","Black (0,0,0)"
1,54,"(1,1,0)","Black (0,0,0)"
1,55,"(1,1,0)","Black (0,0,0)"
1,56,"(1,2,0)","Black (0,0,0)"
1,57,"(1,2,0)","Black (0,0,0)"
1,58,"(1,2,0)","Black (0,0,0)"
1,59,"(1,2,0)","Black (0,0,0)"
1,60,"(1,2,0)","Black (0,0,0)"
1,61,"(2,3,0)","Black (0,0,0)"
1,62,"(2,3,0)","Black (0,0,0)"
1,63,"(1,3,0)","Black (0,0,0)"
1,64,"(0,3,0)","Black (0,0,0)"
1,65,"(0,2,3)","Black (0,0,0)"
1,66,"(0,1,3)","Black (0,0,0)"
1,67,"(1,0,5)","Black (0,0,0)"
1,68,"(2,0,6)","Black (0,0,0)"
1,69,"(2,0,6)","Black (0,0,0)"
1,70,"(2,0,3)","Black (0,0,0)"
1,71,"(0,2,1)","Black (0,0,0)"
1,72,"(0,3,0)","Black (0,0,0)"
1,73,"(0,5,0)","Black (0,0,0)"
1,74,"(0,6,0)","Black (0,0,0)"
1,75,"(0,6,0)","Black (0,0,0)"
1,76,"(0,5,2)","Black (0,0,0)"
1,77,"(0,3,6)","Black (0,0,0)"
1,78,"(1,0,8)","Black (0,0,0)"
1,79,"(0,1,6)","Black (0,0,0)"
1,80,"(0,3,2)","Black (0,0,0)"
1,81,"(0,3,0)","Black (0,0,0)"
1,82,"(3,0,0)","Black (0,0,0)"
1,83,"(8,0,0)","Black (0,0,0)"
1,84,"(10,0,0)","Black (0,0,0)"
1,85,"(10,0,0)","Black (0,0,0)"
1,86,"(6,0,0)","Black (0,0,0)"
1,87,"(4,0,0)","Black (0,0,0)"
1,88,"(4,0,0)","Black (0,0,0)"
1,89,"(1,1,0)","Black (0,0,0)"
1,90,"(0,3,1)","Black (0,0,0)"
1,91,"(0,4,1)","Black (0,0,0)"
1,92,"(0,4,1)","Black (0,0,0)"
1,93,"(0,2,1)","Black (0,0,0)"
1,94,"(7,0,1)","Black (0,0,0)"
1,95,"(8,0,1)","Black (0,0,0)"
1,96,"(4,0,1)","Black (0,0,0)"
1,97,"(1,1,1)","Black (0,0,0)"
1,98,"(1,1,1)","Black (0,0,0)"
1,99,"(1,1,1)","Black (0,0,0)"
1,100,"(1,1,1)","Black (0,0,0)"
1,101,"(1,1,1)","Black (0,0,0)"
1,102,"(1,1,1)","Black (0,0,0)"
1,103,"(1,1,1)","Black (0,0,0)"
1,104,"(1,1,1)","Black (0,0,0)"
1,105,"(1,1,1)","Black (0,0,0)"
1,106,"(1,1,1)","Black (0,0,0)"
1,107,"(1,1,1)","Black (0,0,0)"
1,108,"(1,1,1)","Black (0,0,0)"
1,109,"(1,1,1)","Black (0,0,0)"
1,110,"(1,1,1)","Black (0,0,0)"
1,111,"(1,1,1)","Black (0,0,0)"
1,112,"(1,1,1)","Black (0,0,0)"
1,113,"(1,1,1)","Black (0,0,0)"
1,114,"(1,1,1)","Black (0,0,0)"
1,115,"(1,1,1)","Black (0,0,0)"
1,116,"(1,1,1)","Black (0,0,0)"
1,117,"(1,1,1)","Black (0,0,0)"
1,118,"(1,1,1)","Black (0,0,0)"
1,119,"(1,1,1)","Black (0,0,0)"
1,120,"(1,1,1)","Black (0,0,0)"
1,121,"(1,1,1)","Black (0,0,0)"
1,122,"(1,1,1)","Black (0,0,0)"
1,123,"(1,1,1)","Black (0,0,0)"
1,124,"(1,1,1)","Black (0,0,0)"
1,125,"(1,1,1)","Black (0,0,0)"
1,126,"(1,1,1)","Black (0,0,0)"
1,127,"(1,1,1)","Black (0,0,0)"
1,128,"(1,1,1)","Black (0,0,0)"
1,129,"(1,1,1)","Black (0,0,0)"
1,130,"(1,1,1)","Black (0,0,0)"
1,131,"(1,1,1)","Black (0,0,0)"
1,132,"(1,1,1)","Black (0,0,0)"
1,133,"(1,1,1)","Black (0,0,0)"
1,134,"(1,1,1)","Black (0,0,0)"
1,135,"(1,1,1)","Black (0,0,0)"
1,136,"(1,1,1)","Black (0,0,0)"
1,137,"(1,1,1)","Black (0,0,0)"
1,138,"(1,1,1)","Black (0,0,0)"
1,139,"(1,1,1)","Black (0,0,0)"
1,140,"(0,0,0)","Black (0,0,0)"
1,141,"(0,0,0)","Black (0,0,0)"
1,142,"(0,0,0)","Black (0,0,0)"
1,143,"(0,0,0)","Black (0,0,0)"
1,144,"(6,6,6)","Black (0,0,0)"
1,145,"(2,2,2)","Black (0,0,0)"
1,146,"(0,0,0)","Black (0,0,0)"
1,147,"(4,4,4)","Black (0,0,0)"
1,148,"(5,5,5)","Black (0,0,0)"
1,149,"(1,1,1)","Black (0,0,0)"
1,150,"(0,0,0)","Black (0,0,0)"
1,151,"(1,1,1)","Black (0,0,0)"
1,152,"(1,1,1)","Black (0,0,0)"
1,153,"(1,1,1)","Black (0,0,0)"
1,154,"(1,1,1)","Black (0,0,0)"
1,155,"(1,1,1)","Black (0,0,0)"
1,156,"(1,1,1)","Black (0,0,0)"
1,157,"(1,1,1)","Black (0,0,0)"
1,158,"(1,1,1)","Black (0,0,0)"
1,159,"(1,1,1)","Black (0,0,0)"
1,160,"(1,1,1)","Black (0,0,0)"
1,161,"(1,1,1)","Black (0,0,0)"
1,162,"(1,1,1)","Black (0,0,0)"
1,163,"(1,1,1)","Black (0,0,0)"
1,164,"(1,1,1)","Black (0,0,0)"
1,165,"(1,1,1)","Black (0,0,0)"
1,166,"(1,1,1)","Black (0,0,0)"
1,167,"(1,1,1)","Black (0,0,0)"
1,168,"(1,1,1)","Black (0,0,0)"
1,169,"(1,1,1)","Black (0,0,0)"
1,170,"(1,1,1)","Black (0,0,0)"
1,171,"(1,1,1)","Black (0,0,0)"
1,172,"(1,1,1)","Black (0,0,0)"
1,173,"(1,1,1)","Black (0,0,0)"
1,174,"(1,1,1)","Black (0,0,0)"
1,175,"(1,1,1)","Black (0,0,0)"
1,176,"(1,1,1)","Black (0,0,0)"
1,177,"(1,1,1)","Black (0,0,0)"
1,178,"(1,1,1)","Black (0,0,0)"
1,179,"(1,1,1)","Black (0,0,0)"
1,180,"(1,1,1)","Black (0,0,0)"
1,181,"(1,1,1)","Black (0,0,0)"
1,182,"(1,1,1)","Black (0,0,0)"
1,183,"(1,1,1)","Black (0,0,0)"
1,184,"(1,1,1)","Black (0,0,0)"
1,185,"(1,1,1)","Black (0,0,0)"
1,186,"(1,1,1)","Black (0,0,0)"
1,187,"(1,1,1)","Black (0,0,0)"
1,188,"(1,1,1)","Black (0,0,0)"
1,189,"(1,1,1)","Black (0,0,0)"
1,190,"(1,1,1)","Black (0,0,0)"
1,191,"(1,1,1)","Black (0,0,0)"
1,192,"(1,1,1)","Black (0,0,0)"
1,193,"(1,1,1)","Black (0,0,0)"
1,194,"(1,1,1)","Black (0,0,0)"
1,195,"(1,1,1)","Black (0,0,0)"
1,196,"(1,1,1)","Black (0,0,0)"
1,197,"(1,1,1)","Black (0,0,0)"
1,198,"(1,1,1)","Black (0,0,0)"
1,199,"(1,1,1)","Black (0,0,0)"
1,200,"(1,1,1)","Black (0,0,0)"
1,201,"(1,1,1)","Black (0,0,0)"
1,202,"(1,1,1)","Black (0,0,0)"
1,203,"(1,1,1)","Black (0,0,0)"
1,204,"(1,1,1)","Black (0,0,0)"
1,205,"(1,1,1)","Black (0,0,0)"
1,206,"(1,1,1)","Black (0,0,0)"
1,207,"(1,1,1)","Black (0,0,0)"
1,208,"(1,1,1)","Black (0,0,0)"
1,209,"(1,1,1)","Black (0,0,0)"
1,210,"(1,1,1)","Black (0,0,0)"
1,211,"(1,1,1)","Black (0,0,0)"
1,212,"(1,1,1)","Black (0,0,0)"
1,213,"(1,1,1)","Black (0,0,0)"
1,214,"(1,1,1)","Black (0,0,0)"
1,215,"(1,1,1)","Black (0,0,0)"
2,0,"(1,1,1)","Black (0,0,0)"
2,1,"(1,1,1)","Black (0,0,0)"
2,2,"(1,1,1)","Black (0,0,0)"
2,3,"(1,1,1)","Black (0,0,0)"
2,4,"(1,1,1)","Black (0,0,0)"
2,5,"(1,1,1)","Black (0,0,0)"
2,6,"(1,1,1)","Black (0,0,0)"
2,7,"(1,1,1)","Black (0,0,0)"
2,8,"(1,1,1)","Black (0,0,0)"
2,9,"(1,1,1)","Black (0,0,0)"
2,10,"(1,1,1)","Black (0,0,0)"
2,11,"(1,1,1)","Black (0,0,0)"
2,12,"(1,1,1)","Black (0,0,0)"
2,13,"(1,1,1)","Black (0,0,0)"
2,14,"(1,1,1)","Black (0,0,0)"
2,15,"(1,1,1)","Black (0,0,0)"
2,16,"(0,0,0)","Black (0,0,0)"
2,17,"(0,0,0)","Black (0,0,0)"
2,18,"(0,0,0)","Black (0,0,0)"
2,19,"(1,1,1)","Black (0,0,0)"
2,20,"(2,2,2)","Black (0,0,0)"
2,21,"(1,1,1)","Black (0,0,0)"
2,22,"(1,1,1)","Black (0,0,0)"
2,23,"(2,2,2)","Black (0,0,0)"
2,24,"(1,1,1)","Black (0,0,0)"
2,25,"(1,1,1)","Black (0,0,0)"
2,26,"(2,2,2)","Black (0,0,0)"
2,27,"(2,2,2)","Black (0,0,0)"
2,28,"(2,2,2)","Black (0,0,0)"
2,29,"(1,1,1)","Black (0,0,0)"
2,30,"(1,1,1)","Black (0,0,0)"
2,31,"(0,0,0)","Black (0,0,0)"
2,32,"(1,1,1)","Black (0,0,0)"
2,33,"(1,1,1)","Black (0,0,0)"
2,34,"(1,1,1)","Black (0,0,0)"
2,35,"(1,1,1)","Black (0,0,0)"
2,36,"(1,1,1)","Black (0,0,0)"
2,37,"(1,1,1)","Black (0,0,0)"
2,38,"(1,1,1)","Black (0,0,0)"
2,39,"(1,1,1)","Black (0,0,0)"
2,40,"(1,1,1)","Black (0,0,0)"
2,41,"(1,1,1)","Black (0,0,0)"
2,42,"(1,1,1)","Black (0,0,0)"
2,43,"(1,1,1)","Black (0,0,0)"
2,44,"(1,1,1)","Black (0,0,0)"
2,45,"(1,1,1)","Black (0,0,0)"
2,46,"(1,1,1)","Black (0,0,0)"
2,47,"(1,1,1)","Black (0,0,0)"
2,48,"(1,1,3)","Black (0,0,0)"
2,49,"(1,1,3)","Black (0,0,0)"
2,50,"(1,1,1)","Black (0,0,0)"
2,51,"(1,1,1)","Black (0,0,0)"
2,52,"(1,1,1)","Black (0,0,0)"
2,53,"(1,1,1)","Black (0,0,0)"
2,54,"(1,1,0)","Black (0,0,0)"
2,55,"(1,1,0)","Black (0,0,0)"
2,56,"(1,1,0)","Black (0,0,0)"
2,57,"(1,1,0)","Black (0,0,0)"
2,58,"(1,2,0)","Black (0,0,0)"
2,59,"(1,2,0)","Black (0,0,0)"
2,60,"(1,2,0)","Black (0,0,0)"
2,61,"(2,3,0)","Black (0,0,0)"
2,62,"(2,3,0)","Black (0,0,0)"
2,63,"(3,2,0)","Black (0,0,0)"
2,64,"(7,0,3)","Black (0,0,0)"
2,65,"(9,0,6)","Black (0,0,0)"
2,66,"(11,0,6)","Black (0,0,0)"
2,67,"(12,0,6)","Black (0,0,0)"
2,68,"(14,0,8)","Smoky Black (16,12,8)"
2,69,"(14,0,6)","Smoky Black (16,12,8)"
2,70,"(11,0,3)","Black (0,0,0)"
2,71,"(9,0,0)","Black (0,0,0)"
2,72,"(4,0,0)","Black (0,0,0)"
2,73,"(2,1,0)","Black (0,0,0)"
2,74,"(2,1,0)","Black (0,0,0)"
2,75,"(3,2,0)","Black (0,0,0)"
2,76,"(5,1,0)","Black (0,0,0)"
2,77,"(5,0,1)","Black (0,0,0)"
2,78,"(8,0,3)","Black (0,0,0)"
2,79,"(4,0,4)","Black (0,0,0)"
2,80,"(0,1,6)","Black (0,0,0)"
2,81,"(0,2,6)","Black (0,0,0)"
2,82,"(0,1,6)","Black (0,0,0)"
2,83,"(0,1,5)","Black (0,0,0)"
2,84,"(1,0,5)","Black (0,0,0)"
2,85,"(2,0,5)","Black (0,0,0)"
2,86,"(2,0,5)","Black (0,0,0)"
2,87,"(1,0,5)","Black (0,0,0)"
2,88,"(0,1,5)","Black (0,0,0)"
2,89,"(0,2,5)","Black (0,0,0)"
2,90,"(0,2,6)","Black (0,0,0)"
2,91,"(0,1,6)","Black (0,0,0)"
2,92,"(0,1,6)","Black (0,0,0)"
2,93,"(0,1,6)","Black (0,0,0)"
2,94,"(0,1,6)","Black (0,0,0)"
2,95,"(0,1,6)","Black (0,0,0)"
2,96,"(1,1,3)","Black (0,0,0)"
2,97,"(1,1,1)","Black (0,0,0)"
2,98,"(1,1,1)","Black (0,0,0)"
2,99,"(1,1,1)","Black (0,0,0)"
2,100,"(1,1,1)","Black (0,0,0)"
2,101,"(1,1,1)","Black (0,0,0)"
2,102,"(1,1,1)","Black (0,0,0)"
2,103,"(1,1,1)","Black (0,0,0)"
2,104,"(1,1,1)","Black (0,0,0)"
2,105,"(1,1,1)","Black (0,0,0)"
2,106,"(1,1,1)","Black (0,0,0)"
2,107,"(1,1,1)","Black (0,0,0)"
2,108,"(1,1,1)","Black (0,0,0)"
2,109,"(1,1,1)","Black (0,0,0)"
2,110,"(1,1,1)","Black (0,0,0)"
2,111,"(1,1,1)","Black (0,0,0)"
2,112,"(1,1,1)","Black (0,0,0)"
2,113,"(1,1,1)","Black (0,0,0)"
2,114,"(1,1,1)","Black (0,0,0)"
2,115,"(1,1,1)","Black (0,0,0)"
2,116,"(1,1,1)","Black (0,0,0)"
2,117,"(1,1,1)","Black (0,0,0)"
2,118,"(1,1,1)","Black (0,0,0)"
2,119,"(1,1,1)","Black (0,0,0)"
2,120,"(1,1,1)","Black (0,0,0)"
2,121,"(1,1,1)","Black (0,0,0)"
2,122,"(1,1,1)","Black (0,0,0)"
2,123,"(1,1,1)","Black (0,0,0)"
2,124,"(1,1,1)","Black (0,0,0)"
2,125,"(1,1,1)","Black (0,0,0)"
2,126,"(1,1,1)","Black (0,0,0)"
2,127,"(1,1,1)","Black (0,0,0)"
2,128,"(1,1,1)","Black (0,0,0)"
2,129,"(1,1,1)","Black (0,0,0)"
2,130,"(1,1,1)","Black (0,0,0)"
2,131,"(1,1,1)","Black (0,0,0)"
2,132,"(1,1,1)","Black (0,0,0)"
2,133,"(1,1,1)","Black (0,0,0)"
2,134,"(1,1,1)","Black (0,0,0)"
2,135,"(1,1,1)","Black (0,0,0)"
2,136,"(0,0,0)","Black (0,0,0)"
2,137,"(0,0,0)","Black (0,0,0)"
2,138,"(0,0,0)","Black (0,0,0)"
2,139,"(1,1,1)","Black (0,0,0)"
2,140,"(1,1,1)","Black (0,0,0)"
2,141,"(1,1,1)","Black (0,0,0)"
2,142,"(1,1,1)","Black (0,0,0)"
2,143,"(1,1,1)","Black (0,0,0)"
2,144,"(7,7,7)","Black (0,0,0)"
2,145,"(3,3,3)","Black (0,0,0)"
2,146,"(0,0,0)","Black (0,0,0)"
2,147,"(1,1,1)","Black (0,0,0)"
2,148,"(3,3,3)","Black (0,0,0)"
